106 , 6.356306993006848e+21 , 3.1781534965034343e+22
107 , 1.028472075761372e+22 , 5.142360378806877e+22
108 , 1.6641027750620568e+22 , 8.320513875310312e+22
109 , 2.6925748508234288e+22 , 1.346287425411719e+23
110 , 4.356677625885486e+22 , 2.1783388129427503e+23
111 , 7.049252476708914e+22 , 3.5246262383544695e+23
112 , 1.14059301025944e+23 , 5.70296505129722e+23
113 , 1.8455182579303315e+23 , 9.22759128965169e+23
114 , 2.9861112681897715e+23 , 1.493055634094891e+24
115 , 4.831629526120103e+23 , 2.4158147630600602e+24
116 , 7.817740794309875e+23 , 3.9088703971549515e+24
117 , 1.2649370320429978e+24 , 6.324685160215012e+24
118 , 2.0467111114739851e+24 , 1.0233555557369963e+25
119 , 3.3116481435169827e+24 , 1.6558240717584978e+25
120 , 5.358359254990968e+24 , 2.6791796274954943e+25
121 , 8.670007398507951e+24 , 4.335003699253992e+25
122 , 1.402836665349892e+25 , 7.014183326749486e+25
123 , 2.269837405200687e+25 , 1.1349187026003479e+26
124 , 3.6726740705505786e+25 , 1.836337035275297e+26
125 , 5.942511475751265e+25 , 2.971255737875645e+26
126 , 9.615185546301844e+25 , 4.8075927731509416e+26
127 , 1.555769702205311e+26 , 7.778848511026587e+26
128 , 2.5172882568354952e+26 , 1.2586441284177528e+27
129 , 4.0730579590408064e+26 , 2.0365289795204115e+27
130 , 6.590346215876301e+26 , 3.295173107938165e+27
131 , 1.0663404174917107e+27 , 5.331702087458577e+27
132 , 1.7253750390793408e+27 , 8.626875195396742e+27
133 , 2.791715456571052e+27 , 1.3958577282855318e+28
134 , 4.5170904956503927e+27 , 2.2585452478252064e+28
135 , 7.308805952221445e+27 , 3.6544029761107386e+28
136 , 1.1825896447871837e+28 , 5.912948223935945e+28
137 , 1.9134702400093282e+28 , 9.567351200046683e+28
138 , 3.096059884796512e+28 , 1.5480299423982629e+29
139 , 5.009530124805841e+28 , 2.5047650624029315e+29
140 , 8.105590009602353e+28 , 4.052795004801194e+29
141 , 1.3115120134408193e+29 , 6.557560067204126e+29
142 , 2.1220710144010545e+29 , 1.0610355072005322e+30
143 , 3.4335830278418734e+29 , 1.7167915139209447e+30
144 , 5.5556540422429276e+29 , 2.7778270211214766e+30
145 , 8.989237070084801e+29 , 4.494618535042422e+30
146 , 1.454489111232773e+30 , 7.272445556163899e+30
147 , 2.353412818241253e+30 , 1.176706409120632e+31
148 , 3.807901929474026e+30 , 1.9039509647370224e+31
149 , 6.161314747715279e+30 , 3.0806573738576547e+31
150 , 9.969216677189305e+30 , 4.984608338594677e+31
151 , 1.6130531424904583e+31 , 8.065265712452332e+31
152 , 2.6099748102093888e+31 , 1.304987405104701e+32
153 , 4.223027952699847e+31 , 2.1115139763499342e+32
154 , 6.8330027629092365e+31 , 3.4165013814546356e+32
155 , 1.1056030715609085e+32 , 5.52801535780457e+32
156 , 1.788903347851832e+32 , 8.944516739259207e+32
157 , 2.8945064194127406e+32 , 1.4472532097063777e+33
158 , 4.683409767264573e+32 , 2.3417048836322983e+33
159 , 7.577916186677313e+32 , 3.788958093338676e+33
160 , 1.2261325953941887e+33 , 6.130662976970974e+33
161 , 1.98392421406192e+33 , 9.919621070309651e+33
162 , 3.2100568094561087e+33 , 1.6050284047280626e+34
163 , 5.193981023518028e+33 , 2.596990511759028e+34
164 , 8.404037832974137e+33 , 4.202018916487091e+34
165 , 1.3598018856492165e+34 , 6.799009428246119e+34
166 , 2.20020566894663e+34 , 1.100102834473321e+35
167 , 3.5600075545958467e+34 , 1.7800037772979332e+35
168 , 5.760213223542477e+34 , 2.8801066117712543e+35
169 , 9.320220778138323e+34 , 4.6601103890691875e+35
170 , 1.50804340016808e+35 , 7.540217000840441e+35
171 , 2.4400654779819122e+35 , 1.2200327389909631e+36
172 , 3.9481088781499925e+35 , 1.9740544390750072e+36
173 , 6.388174356131905e+35 , 3.19408717806597e+36
174 , 1.0336283234281898e+36 , 5.168141617140978e+36
175 , 1.6724457590413803e+36 , 8.362228795206949e+36
176 , 2.70607408246957e+36 , 1.3530370412347927e+37
177 , 4.37851984151095e+36 , 2.1892599207554878e+37
178 , 7.08459392398052e+36 , 3.5422969619902805e+37
179 , 1.146311376549147e+37 , 5.731556882745768e+37
180 , 1.854770768947199e+37 , 9.27385384473605e+37
181 , 3.001082145496346e+37 , 1.5005410727481818e+38
182 , 4.855852914443544e+37 , 2.427926457221787e+38
183 , 7.85693505993989e+37 , 3.9284675299699685e+38
184 , 1.2712787974383434e+38 , 6.356393987191756e+38
185 , 2.0569723034323324e+38 , 1.0284861517161725e+39
186 , 3.328251100870676e+38 , 1.6641255504353483e+39
187 , 5.385223404303009e+38 , 2.6926117021515208e+39
188 , 8.713474505173684e+38 , 4.3567372525868694e+39
189 , 1.409869790947669e+39 , 7.04934895473839e+39
190 , 2.2812172414650375e+39 , 1.1406086207325261e+40
191 , 3.691087032412707e+39 , 1.8455435162063653e+40
192 , 5.972304273877745e+39 , 2.9861521369388914e+40
193 , 9.663391306290452e+39 , 4.8316956531452565e+40
194 , 1.5635695580168196e+40 , 7.817847790084148e+40
195 , 2.529908688645865e+40 , 1.2649543443229404e+41
196 , 4.0934782466626846e+40 , 2.046739123331356e+41
197 , 6.623386935308549e+40 , 3.3116934676542963e+41
198 , 1.0716865181971233e+41 , 5.358432590985652e+41
199 , 1.7340252117279783e+41 , 8.67012605863995e+41
200 , 2.8057117299251016e+41 , 1.4028558649625602e+42
201 , 4.53973694165308e+41 , 2.269868470826555e+42
202 , 7.34544867157818e+41 , 3.672724335789115e+42
203 , 1.188518561323126e+42 , 5.94259280661567e+42
204 , 1.923063428480944e+42 , 9.615317142404788e+42
205 , 3.11158198980407e+42 , 1.555790994902046e+43
206 , 5.034645418285014e+42 , 2.517322709142525e+43
207 , 8.146227408089083e+42 , 4.073113704044571e+43
208 , 1.3180872826374099e+43 , 6.590436413187096e+43
209 , 2.1327100234463182e+43 , 1.0663550117231666e+44
210 , 3.450797306083728e+43 , 1.7253986530418764e+44
211 , 5.583507329530046e+43 , 2.7917536647650435e+44
212 , 9.034304635613775e+43 , 4.5171523178069195e+44
213 , 1.4617811965143821e+44 , 7.308905982571963e+44
214 , 2.3652116600757594e+44 , 1.1826058300378883e+45
215 , 3.826992856590142e+44 , 1.9134964282950848e+45
216 , 6.192204516665901e+44 , 3.096102258332973e+45
217 , 1.0019197373256042e+45 , 5.009598686628058e+45
218 , 1.6211401889921942e+45 , 8.105700944961033e+45
219 , 2.6230599263177984e+45 , 1.3115299631589092e+46
220 , 4.2442001153099927e+45 , 2.1221000576550124e+46
221 , 6.86726004162779e+45 , 3.4336300208139213e+46
222 , 1.1111460156937784e+46 , 5.555730078468934e+46
223 , 1.7978720198565574e+46 , 8.989360099282856e+46
224 , 2.9090180355503355e+46 , 1.454509017775179e+47
225 , 4.706890055406893e+46 , 2.353445027703465e+47
226 , 7.615908090957229e+46 , 3.807954045478644e+47
227 , 1.2322798146364122e+47 , 6.161399073182109e+47
228 , 1.993870623732135e+47 , 9.969353118660754e+47
229 , 3.2261504383685474e+47 , 1.6130752191842862e+48
230 , 5.2200210621006825e+47 , 2.610010531050362e+48
231 , 8.44617150046923e+47 , 4.2230857502346486e+48
232 , 1.3666192562569911e+48 , 6.83309628128501e+48
233 , 2.2112364063039142e+48 , 1.105618203151966e+49
234 , 3.577855662560905e+48 , 1.788927831280467e+49
235 , 5.7890920688648195e+48 , 2.8945460344324336e+49
236 , 9.366947731425724e+48 , 4.683473865712901e+49
237 , 1.5156039800290544e+49 , 7.578019900145335e+49
238 , 2.452298753171627e+49 , 1.2261493765858236e+50
239 , 3.967902733200681e+49 , 1.983951366600357e+50
240 , 6.420201486372308e+49 , 3.2101007431861808e+50
241 , 1.0388104219572989e+50 , 5.194052109786539e+50
242 , 1.6808305705945297e+50 , 8.404152852972719e+50
243 , 2.7196409925518287e+50 , 1.3598204962759257e+51
244 , 4.400471563146358e+50 , 2.200235781573198e+51
245 , 7.120112555698187e+50 , 3.560056277849124e+51
246 , 1.1520584118844544e+51 , 5.7602920594223216e+51
247 , 1.864069667454273e+51 , 9.320348337271447e+51
248 , 3.016128079338727e+51 , 1.508064039669377e+52
249 , 4.880197746793e+51 , 2.4400988733965217e+52
250 , 7.896325826131728e+51 , 3.948162913065899e+52
251 , 1.2776523572924728e+52 , 6.38826178646242e+52
252 , 2.0672849399056455e+52 , 1.033642469952832e+53
253 , 3.344937297198118e+52 , 1.672468648599074e+53
254 , 5.412222237103764e+52 , 2.7061111185519064e+53
255 , 8.757159534301882e+52 , 4.37857976715098e+53
256 , 1.4169381771405647e+53 , 7.084690885702887e+53
257 , 2.2926541305707528e+53 , 1.1463270652853867e+54
258 , 3.7095923077113174e+53 , 1.8547961538556754e+54
259 , 6.002246438282071e+53 , 3.0011232191410627e+54
260 , 9.711838745993388e+53 , 4.8559193729967384e+54
261 , 1.571408518427546e+54 , 7.857042592137801e+54
262 , 2.5425923930268848e+54 , 1.271296196513454e+55
263 , 4.114000911454431e+54 , 2.0570004557272343e+55
264 , 6.656593304481316e+54 , 3.3282966522406884e+55
265 , 1.0770594215935747e+55 , 5.385297107967923e+55
266 , 1.7427187520417062e+55 , 8.713593760208611e+55
267 , 2.819778173635281e+55 , 1.4098890868176535e+56
268 , 4.562496925676987e+55 , 2.281248462838515e+56
269 , 7.382275099312268e+55 , 3.6911375496561685e+56
270 , 1.1944772024989255e+56 , 5.972386012494683e+56
271 , 1.9327047124301523e+56 , 9.663523562150852e+56
272 , 3.1271819149290778e+56 , 1.5635909574645537e+57
273 , 5.05988662735923e+56 , 2.5299433136796387e+57
274 , 8.187068542288308e+56 , 4.093534271144193e+57
275 , 1.3246955169647538e+57 , 6.623477584823832e+57
276 , 2.1434023711935847e+57 , 1.0717011855968025e+58
277 , 3.4680978881583385e+57 , 1.7340489440791858e+58
278 , 5.611500259351923e+57 , 2.8057501296759883e+58
279 , 9.07959814751026e+57 , 4.539799073755174e+58
280 , 1.4691098406862182e+58 , 7.345549203431164e+58
281 , 2.3770696554372443e+58 , 1.188534827718634e+59
282 , 3.846179496123462e+58 , 1.9230897480617503e+59
283 , 6.223249151560707e+58 , 3.111624575780384e+59
284 , 1.0069428647684168e+59 , 5.034714323842135e+59
285 , 1.6292677799244873e+59 , 8.14633889962252e+59
286 , 2.636210644692904e+59 , 1.3181053223464654e+60
287 , 4.265478424617391e+59 , 2.1327392123087176e+60
288 , 6.901689069310295e+59 , 3.450844534655183e+60
289 , 1.1167167493927686e+60 , 5.5835837469639014e+60
290 , 1.806885656323798e+60 , 9.034428281619085e+60
291 , 2.923602405716567e+60 , 1.4618012028582987e+61
292 , 4.7304880620403654e+60 , 2.3652440310202072e+61
293 , 7.654090467756932e+60 , 3.8270452338785065e+61
294 , 1.2384578529797298e+61 , 6.192289264898713e+61
295 , 2.003866899755423e+61 , 1.001933449877722e+62
296 , 3.242324752735153e+61 , 1.6211623763675934e+62
297 , 5.246191652490576e+61 , 2.6230958262453152e+62
298 , 8.488516405225729e+61 , 4.244258202612909e+62
299 , 1.3734708057716305e+62 , 6.867354028858225e+62
300 , 2.2223224462942035e+62 , 1.1111612231471135e+63
301 , 3.5957932520658337e+62 , 1.797896626032936e+63
302 , 5.818115698360037e+62 , 2.9090578491800496e+63
303 , 9.41390895042587e+62 , 4.7069544752129865e+63
304 , 1.5232024648785907e+63 , 7.616012324393036e+63
305 , 2.4645933599211777e+63 , 1.2322966799606024e+64
306 , 3.987795824799768e+63 , 1.9938979123999057e+64
307 , 6.452389184720946e+63 , 3.226194592360508e+64
308 , 1.0440185009520713e+64 , 5.2200925047604144e+64
309 , 1.6892574194241658e+64 , 8.446287097120924e+64
310 , 2.733275920376237e+64 , 1.366637960188134e+65
311 , 4.422533339800403e+64 , 2.2112666699002265e+65
312 , 7.15580926017664e+64 , 3.57790463008836e+65
313 , 1.1578342599977044e+65 , 5.789171299988587e+65
314 , 1.8734151860153683e+65 , 9.367075930076947e+65
315 , 3.0312494460130726e+65 , 1.5156247230065536e+66
316 , 4.90466463202844e+65 , 2.4523323160142483e+66
317 , 7.9359140780415135e+65 , 3.967957039020802e+66
318 , 1.2840578710069954e+66 , 6.420289355035051e+66
319 , 2.0776492788111467e+66 , 1.0388246394055853e+67
320 , 3.361707149818142e+66 , 1.6808535749090907e+67
321 , 5.439356428629289e+66 , 2.719678214314676e+67
322 , 8.801063578447432e+66 , 4.400531789223766e+67
323 , 1.424042000707672e+67 , 7.120210003538443e+67
324 , 2.3041483585524152e+67 , 1.152074179276221e+68
325 , 3.728190359260087e+67 , 1.8640951796300654e+68
326 , 6.032338717812503e+67 , 3.0161693589062866e+68
327 , 9.760529077072589e+67 , 4.880264538536353e+68
328 , 1.579286779488509e+68 , 7.896433897442639e+68
329 , 2.555339687195768e+68 , 1.2776698435978992e+69
330 , 4.134626466684277e+68 , 2.067313233342163e+69
331 , 6.689966153880045e+68 , 3.344983076940062e+69
332 , 1.0824592620564322e+69 , 5.412296310282226e+69
333 , 1.751455877444437e+69 , 8.757279387222288e+69
334 , 2.833915139500869e+69 , 1.4169575697504515e+70
335 , 4.5853710169453055e+69 , 2.2926855084726806e+70
336 , 7.419286156446174e+69 , 3.709643078223132e+70
337 , 1.200465717339148e+70 , 6.002328586695813e+70
338 , 1.9423943329837654e+70 , 9.711971664918945e+70
339 , 3.1428600503229136e+70 , 1.571430025161476e+71
340 , 5.085254383306679e+70 , 2.5426271916533704e+71
341 , 8.228114433629592e+70 , 4.1140572168148463e+71
342 , 1.331336881693627e+71 , 6.656684408468218e+71
343 , 2.1541483250565862e+71 , 1.0770741625283065e+72
344 , 3.485485206750213e+71 , 1.7427426033751283e+72
345 , 5.6396335318068e+71 , 2.819816765903435e+72
346 , 9.125118738557013e+71 , 4.562559369278564e+72
347 , 1.4764752270363813e+72 , 7.382376135181999e+72
348 , 2.3889871008920825e+72 , 1.1944935504460564e+73
349 , 3.865462327928464e+72 , 1.9327311639642563e+73
350 , 6.254449428820547e+72 , 3.1272247144103125e+73
351 , 1.0119911756749011e+73 , 5.0599558783745694e+73
352 , 1.637436118556956e+73 , 8.187180592784883e+73
353 , 2.649427294231857e+73 , 1.3247136471159451e+74
354 , 4.2868634127888125e+73 , 2.1434317063944336e+74
355 , 6.93629070702067e+73 , 3.468145353510379e+74
356 , 1.1223154119809483e+74 , 5.611577059904813e+74
357 , 1.8159444826830153e+74 , 9.079722413415192e+74
358 , 2.9382598946639633e+74 , 1.4691299473320005e+75
359 , 4.754204377346978e+74 , 2.37710218867352e+75
360 , 7.692464272010942e+74 , 3.84623213600552e+75
361 , 1.244666864935792e+75 , 6.2233343246790405e+75
362 , 2.013913292136886e+75 , 1.0069566460684562e+76
363 , 3.258580157072678e+75 , 1.6292900785363604e+76
364 , 5.272493449209564e+75 , 2.6362467246048167e+76
365 , 8.531073606282242e+75 , 4.265536803141177e+76
366 , 1.3803567055491806e+76 , 6.901783527745994e+76
367 , 2.2334640661774048e+76 , 1.1167320330887171e+77
368 , 3.613820771726585e+76 , 1.8069103858633167e+77
369 , 5.84728483790399e+76 , 2.923642418952034e+77
370 , 9.461105609630574e+76 , 4.730552804815351e+77
371 , 1.5308390447534564e+77 , 7.654195223767385e+77
372 , 2.476949605716514e+77 , 1.2384748028582736e+78
373 , 4.0077886504699705e+77 , 2.0038943252350124e+78
374 , 6.484738256186484e+77 , 3.242369128093286e+78
375 , 1.0492526906656455e+78 , 5.246263453328299e+78
376 , 1.697726516284294e+78 , 8.488632581421586e+78
377 , 2.7469792069499394e+78 , 1.3734896034749884e+79
378 , 4.444705723234234e+78 , 2.222352861617147e+79
379 , 7.191684930184173e+78 , 3.5958424650921356e+79
380 , 1.1636390653418406e+79 , 5.818195326709283e+79
381 , 1.882807558360258e+79 , 9.414037791801419e+79
382 , 3.046446623702099e+79 , 1.5232233118510703e+80
383 , 4.9292541820623566e+79 , 2.4646270910312124e+80
384 , 7.975700805764455e+79 , 3.9878504028822824e+80
385 , 1.290495498782681e+80 , 6.452477493913496e+80
386 , 2.0880655793591266e+80 , 1.0440327896795777e+81
387 , 3.3785610781418077e+80 , 1.6892805390709274e+81
388 , 5.466626657500934e+80 , 2.733313328750506e+81
389 , 8.845187735642742e+80 , 4.422593867821434e+81
390 , 1.4311814393143676e+81 , 7.155907196571939e+81
391 , 2.315700212878642e+81 , 1.1578501064393372e+82
392 , 3.7468816521930098e+81 , 1.8734408260965313e+82
393 , 6.062581865071651e+81 , 3.0312909325358684e+82
394 , 9.809463517264662e+81 , 4.9047317586324004e+82
395 , 1.5872045382336313e+82 , 7.936022691168269e+82
396 , 2.5681508899600975e+82 , 1.284075444980067e+83
397 , 4.155355428193729e+82 , 2.077677714096894e+83
398 , 6.723506318153826e+82 , 3.361753159076961e+83
399 , 1.0878861746347554e+83 , 5.439430873173856e+83
400 , 1.760236806450138e+83 , 8.801184032250817e+83
401 , 2.848122981084893e+83 , 1.4240614905424673e+84
402 , 4.608359787535031e+83 , 2.3041798937675493e+84
403 , 7.456482768619924e+83 , 3.728241384310017e+84
404 , 1.2064842556154955e+84 , 6.032421278077567e+84
405 , 1.952132532477488e+84 , 9.760662662387582e+84
406 , 3.1586167880929834e+84 , 1.579308394046515e+85
407 , 5.110749320570471e+84 , 2.5553746602852732e+85
408 , 8.269366108663455e+84 , 4.134683054331788e+85
409 , 1.3380115429233926e+85 , 6.690057714617062e+85
410 , 2.164948153789738e+85 , 1.0824740768948851e+86
411 , 3.5029596967131306e+85 , 1.7514798483565914e+86
412 , 5.667907850502869e+85 , 2.833953925251477e+86
413 , 9.170867547216e+85 , 4.585433773608068e+86
414 , 1.483877539771887e+86 , 7.419387698859544e+86
415 , 2.400964294493487e+86 , 1.2004821472467614e+87
416 , 3.884841834265374e+86 , 1.9424209171327158e+87
417 , 6.285806128758862e+86 , 3.1429030643794777e+87
418 , 1.0170647963024235e+87 , 5.085323981512193e+87
419 , 1.6456454091783097e+87 , 8.228227045891673e+87
420 , 2.662710205480733e+87 , 1.3313551027403868e+88
421 , 4.308355614659043e+87 , 2.154177807329554e+88
422 , 6.971065820139776e+87 , 3.4855329100699405e+88
423 , 1.127942143479882e+88 , 5.639710717399495e+88
424 , 1.8250487254938595e+88 , 9.125243627469435e+88
425 , 2.9529908689737415e+88 , 1.4764954344868934e+89
426 , 4.7780395944676006e+88 , 2.3890197972338368e+89
427 , 7.731030463441342e+88 , 3.86551523172073e+89
428 , 1.2509070057908943e+89 , 6.254535028954568e+89
429 , 2.0240100521350286e+89 , 1.0120050260675299e+90
430 , 3.274917057925923e+89 , 1.6374585289629867e+90
431 , 5.298927110060952e+89 , 2.6494635550305164e+90
432 , 8.573844167986874e+89 , 4.2869220839935035e+90
433 , 1.3872771278047826e+90 , 6.93638563902402e+90
434 , 2.24466154460347e+90 , 1.1223307723017525e+91
435 , 3.631938672408253e+90 , 1.8159693362041548e+91
436 , 5.876600217011723e+90 , 2.938300108505907e+91
437 , 9.508538889419975e+90 , 4.754269444710062e+91
438 , 1.5385139106431697e+91 , 7.69256955321597e+91
439 , 2.489367799585167e+91 , 1.2446838997926031e+92
440 , 4.0278817102283365e+91 , 2.0139408551142002e+92
441 , 6.5172495098135036e+91 , 3.258624754906804e+92
442 , 1.054513122004184e+92 , 5.272565610021004e+92
443 , 1.7062380729855341e+92 , 8.531190364927809e+92
444 , 2.760751194989718e+92 , 1.3803755974948813e+93
445 , 4.466989267975252e+92 , 2.233494633987662e+93
446 , 7.22774046296497e+92 , 3.6138702314825435e+93
447 , 1.1694729730940222e+93 , 5.847364865470207e+93
448 , 1.8922470193905192e+93 , 9.46123509695275e+93
449 , 3.0617199924845414e+93 , 1.5308599962422957e+94
450 , 4.95396701187506e+93 , 2.476983505937571e+94
451 , 8.015687004359602e+93 , 4.0078435021798666e+94
452 , 1.2969654016234662e+94 , 6.4848270081174376e+94
453 , 2.0985341020594266e+94 , 1.0492670510297305e+95
454 , 3.395499503682893e+94 , 1.6977497518414746e+95
455 , 5.4940336057423194e+94 , 2.747016802871205e+95
456 , 8.889533109425212e+94 , 4.44476655471268e+95
457 , 1.438356671516753e+95 , 7.191783357583885e+95
458 , 2.327309982459274e+95 , 1.1636549912296565e+96
459 , 3.765666653976027e+95 , 1.8828333269880451e+96
460 , 6.092976636435301e+95 , 3.0464883182177016e+96
461 , 9.858643290411328e+95 , 4.929321645205747e+96
462 , 1.5951619926846628e+96 , 7.975809963423449e+96
463 , 2.5810263217257956e+96 , 1.2905131608629196e+97
464 , 4.1761883144104584e+96 , 2.088094157205265e+97
465 , 6.7572146361362535e+96 , 3.3786073180681844e+97
466 , 1.0933402950546712e+97 , 5.466701475273449e+97
467 , 1.7690617586682965e+97 , 8.845308793341634e+97
468 , 2.8624020537229677e+97 , 1.4312010268615084e+98
469 , 4.631463812391264e+97 , 2.315731906195672e+98
470 , 7.493865866114232e+97 , 3.7469329330571803e+98
471 , 1.2125329678505497e+98 , 6.062664839252852e+98
472 , 1.961919554461973e+98 , 9.809597772310033e+98
473 , 3.1744525223125226e+98 , 1.5872262611562887e+99
474 , 5.1363720767744955e+98 , 2.568186038387292e+99
475 , 8.310824599087018e+98 , 4.155412299543581e+99
476 , 1.3447196675861514e+99 , 6.723598337930874e+99
477 , 2.175802127494853e+99 , 1.0879010637474455e+100
478 , 3.520521795081005e+99 , 1.760260897540533e+100
479 , 5.696323922575858e+99 , 2.8481619612879785e+100
480 , 9.216845717656862e+99 , 4.6084228588285124e+100
481 , 1.491316964023272e+100 , 7.45658482011649e+100
482 , 2.413001535788958e+100 , 1.2065007678945003e+101
483 , 3.90431849981223e+100 , 1.9521592499061498e+101
484 , 6.317320035601188e+100 , 3.15866001780065e+101
485 , 1.0221638535413418e+101 , 5.1108192677068e+101
486 , 1.6538958571014605e+101 , 8.26947928550745e+101
487 , 2.6760597106428023e+101 , 1.3380298553214252e+102
488 , 4.329955567744263e+101 , 2.1649777838721703e+102
489 , 7.006015278387065e+101 , 3.5030076391935955e+102
490 , 1.1335970846131328e+102 , 5.667985423065765e+102
491 , 1.8341986124518392e+102 , 9.17099306225936e+102
492 , 2.967795697064972e+102 , 1.4838978485325128e+103
493 , 4.801994309516812e+102 , 2.400997154758449e+103
494 , 7.769790006581784e+102 , 3.8848950032909615e+103
495 , 1.2571784316098597e+103 , 6.285892158049412e+103
496 , 2.034157432268038e+103 , 1.0170787161340375e+104
497 , 3.2913358638778977e+103 , 1.6456679319389787e+104
498 , 5.325493296145936e+103 , 2.662746648073016e+104
499 , 8.616829160023833e+103 , 4.308414580011995e+104
500 , 1.394232245616977e+104 , 6.971161228085012e+104
501 , 2.2559151616193602e+104 , 1.1279575808097006e+105
502 , 3.6501474072363375e+104 , 1.8250737036182017e+105
503 , 5.906062568855698e+104 , 2.953031284427903e+105
504 , 9.556209976092036e+104 , 4.778104988046105e+105
505 , 1.5462272544947735e+105 , 7.731136272474007e+105
506 , 2.501848252103977e+105 , 1.2509241260520112e+106
507 , 4.0480755065987505e+105 , 2.024037753299412e+106
508 , 6.549923758702727e+105 , 3.2749618793514238e+106
509 , 1.0597999265301477e+106 , 5.298999632650836e+106
510 , 1.7147923024004204e+106 , 8.57396151200226e+106
511 , 2.774592228930568e+106 , 1.3872961144653096e+107
512 , 4.4893845313309884e+106 , 2.244692265665536e+107
513 , 7.263976760261557e+106 , 3.6319883801308456e+107
514 , 1.1753361291592545e+107 , 5.876680645796381e+107
515 , 1.9017338051854102e+107 , 9.508669025927228e+107
516 , 3.0770699343446646e+107 , 1.538534967172361e+108
517 , 4.978803739530075e+107 , 2.4894018697650837e+108
518 , 8.055873673874739e+107 , 4.0279368369374454e+108
519 , 1.3034677413404814e+108 , 6.51733870670253e+108
